sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
7005,INV-202407-00314,2024-07-02,3755,1099,1,86.8,86.8,pood,Tallinn,sularaha
7006,INV-202407-00315,2024-07-19,4820,1202,1,22.04,22.04,pood,Tallinn,kaart
7007,INV-202407-00316,2024-07-13,4155,1246,4,204.87,819.48,pood,Tallinn,järelmaks
7008,INV-202407-00317,2024-07-27,2130,1164,4,179.35,717.4,pood,Tallinn,järelmaks
7009,INV-202407-00318,21/07/2024,2791,1316,2,296.58,593.16,pood,Pärnu,kaart
7010,INV-202407-00319,2024-07-11,2056,1065,1,48.58,48.58,online,,järelmaks
7011,INV-202407-00320,2024-07-04,2264,1023,3,49.5,116.1,pood,Tallinn,sularaha
7012,INV-202407-00321,2024-07-25,4446,1349,4,154.71,618.84,pood,Pärnu,järelmaks
7013,INV-202407-00322,2024-07-27,3371,1122,1,202.57,202.57,pood,Tallinn,järelmaks
7014,INV-202407-00323,2024-07-10,2069,1116,1,134.94,134.94,pood,Tartu,kaart
7015,INV-202407-00324,2024-07-26,4997,1010,1,186.77,186.77,online,,järelmaks
7016,INV-202407-00325,2024-07-18,2795,1343,1,63.87,63.87,pood,Pärnu,kaart
7017,INV-202407-00326,2024-07-03,4176,1303,5,312.41,1562.05,online,,kaart
7018,INV-202407-00327,2024-07-28,4018,1115,2,53.19,106.38,online,,sularaha
7019,INV-202407-00328,2024-07-28,3067,1309,3,211.35,634.05,pood,Tartu,järelmaks
7020,INV-202407-00329,2024-07-16,4334,1200,1,105.29,105.29,pood,Tartu,kaart
7021,INV-202407-00330,2024-07-08,,1065,3,48.58,145.74,pood,Pärnu,sularaha
7022,INV-202407-00331,2024-07-05,3810,1110,5,151.08,755.4,online,,järelmaks
7023,INV-202407-00332,2024-07-30,,1338,3,282.29,846.87,pood,Tallinn,kaart
7024,INV-202407-00333,2024-07-09,3618,1083,1,72.14,72.14,pood,Tartu,järelmaks
7025,INV-202407-00334,2024-07-12,3869,1167,2,270.99,541.98,pood,Tallinn,sularaha
7026,INV-202407-00335,2024-07-31,2779,1123,1,219.38,219.38,pood,Tallinn,järelmaks
7027,INV-202407-00336,2024-07-17,3939,1331,2,74.41,148.82,pood,Pärnu,sularaha
7028,INV-202407-00337,2024-07-27,2471,1251,2,257.39,514.78,online,,kaart
7029,INV-202407-00338,2024-07-25,3482,1120,1,206.34,206.34,pood,Tallinn,järelmaks
7030,INV-202407-00339,2024-07-17,4586,1266,3,73.18,219.54,online,,sularaha
7031,INV-202407-00340,2024-07-29,3491,1290,2,105.23,210.46,pood,Tartu,kaart
7032,INV-202407-00341,2024-07-22,2490,1074,1,65,65,online,,sularaha
7033,INV-202407-00342,2024-07-03,4158,1101,1,159.25,159.25,pood,Tartu,järelmaks
7034,INV-202407-00343,2024-07-18,3243,1152,1,107.67,107.67,pood,Tallinn,sularaha
7035,INV-202407-00344,2024-07-12,4317,1162,2,89.39,178.78,online,,sularaha
7036,INV-202407-00345,2024-07-06,3457,1240,1,356.57,356.57,pood,Tallinn,sularaha
7037,INV-202407-00346,2024-07-02,3000,1325,2,50.85,101.7,pood,Tallinn,kaart
7038,INV-202407-00347,2024-07-25,2046,1349,1,154.71,154.71,online,,sularaha
7039,INV-202407-00348,2024-07-21,4573,1344,1,84.95,84.95,online,,sularaha
7040,INV-202407-00349,2024-07-25,2765,1083,1,72.14,72.14,pood,Pärnu,sularaha
7041,INV-202407-00350,2024-07-26,4602,1134,4,371.79,1487.16,online,,kaart
7042,INV-202407-00351,2024-07-28,4942,1166,1,145.84,205,online,,järelmaks
7043,INV-202407-00352,2024-07-01,2996,1172,1,141.62,141.62,pood,Pärnu,kaart
7044,INV-202407-00353,2024-07-14,4060,1313,2,77.6,155.2,online,,järelmaks
7045,INV-202407-00354,2024-07-02,3223,1045,3,176.65,529.95,pood,Tallinn,järelmaks
7046,INV-202407-00355,01/07/2024,3022,1108,2,371.05,742.1,online,,kaart
7047,INV-202407-00356,2024-07-29,,1094,1,93.7,93.7,pood,Tallinn,kaart
7048,INV-202407-00357,2024-07-23,3350,1222,2,26.62,53.24,pood,Tartu,sularaha
7049,INV-202407-00358,2024-07-07,,1037,2,141.05,282.1,pood,Pärnu,sularaha
7050,INV-202407-00359,2024-07-31,3076,1345,5,225.81,1129.05,online,,järelmaks
7051,INV-202407-00360,04/07/2024,3876,1095,1,140.64,140.64,online,,järelmaks
7052,INV-202407-00361,2024-07-06,2221,1135,1,175.25,175.25,online,,järelmaks
7053,INV-202407-00362,2024-07-02,3605,1201,2,147.16,294.32,pood,Tartu,sularaha
7054,INV-202407-00363,2024-07-26,4076,1029,2,184.15,368.3,pood,Tallinn,järelmaks
7055,INV-202407-00364,2024-07-13,,1195,1,339.21,339.21,pood,Tartu,kaart
7056,INV-202407-00365,2024-07-08,,1004,5,41.63,208.15,online,,sularaha
7057,INV-202407-00366,2024-07-18,,1258,2,84.41,168.82,pood,Tallinn,järelmaks
7058,INV-202407-00367,2024-07-05,3348,1157,1,91.22,91.22,pood,Tallinn,järelmaks
7059,INV-202407-00368,2024-07-17,2717,1069,1,402.62,402.62,pood,Tallinn,kaart
7060,INV-202407-00369,2024-07-25,3722,1058,1,302.86,302.86,pood,Pärnu,järelmaks
7061,INV-202407-00370,2024-07-24,2251,1247,4,29.48,117.92,pood,Pärnu,sularaha
7062,INV-202407-00371,2024-07-22,2154,1217,2,34.04,68.08,online,,järelmaks
7063,INV-202407-00372,2024-07-03,3651,1026,1,166.27,166.27,pood,Tartu,sularaha
7064,INV-202407-00373,2024-07-15,4045,1003,2,52.04,104.08,pood,Tallinn,järelmaks
7065,INV-202407-00374,2024-07-20,4004,1027,2,346.7,693.4,pood,Tallinn,kaart
7066,INV-202407-00375,2024-07-24,4201,1074,2,65,130,pood,Tallinn,järelmaks
7067,INV-202407-00376,2024-07-20,3115,1036,3,137.33,411.99,pood,Tallinn,järelmaks
7068,INV-202407-00377,2024-07-03,2379,1034,2,207.23,414.46,pood,Pärnu,sularaha
7069,INV-202407-00378,2024-07-07,2724,1291,1,219.83,219.83,online,,sularaha
7070,INV-202407-00379,2024-07-31,4330,1081,2,63.62,127.24,pood,Tallinn,sularaha
7071,INV-202407-00380,2024-07-28,3084,1112,2,242.43,484.86,pood,Tallinn,järelmaks
7072,INV-202407-00381,2024-07-15,3556,1190,1,138.13,138.13,pood,Tallinn,sularaha
7073,INV-202407-00382,2024-07-14,2749,1255,3,114.94,344.82,pood,Tallinn,järelmaks
7074,INV-202407-00383,2024-07-29,2142,1054,1,219.19,219.19,pood,Tallinn,sularaha
7075,INV-202407-00384,2024-07-06,4887,1339,1,35.68,35.68,pood,Tallinn,sularaha
7076,INV-202407-00385,2024-07-06,4853,1168,2,316.04,632.08,pood,Tallinn,järelmaks
7077,INV-202407-00386,2024-07-28,3525,1339,2,35.68,71.36,online,,kaart
7078,INV-202407-00387,2024-07-04,4967,1295,2,375.34,750.68,pood,Pärnu,järelmaks
7079,INV-202407-00388,2024-07-21,2775,1331,3,74.41,223.23,online,,kaart
7080,INV-202407-00389,2024-07-12,2616,1028,2,23.45,46.9,pood,Tartu,kaart
7081,INV-202407-00390,2024-07-16,3722,1056,2,347.16,694.32,pood,Pärnu,sularaha
7082,INV-202407-00391,2024-07-29,2132,1136,1,94.25,94.25,pood,Pärnu,sularaha
7083,INV-202407-00392,2024-07-24,2208,1188,1,184.07,184.07,pood,Tallinn,järelmaks
7084,INV-202407-00393,2024-07-12,4765,1121,1,196.91,196.91,online,,järelmaks
7085,INV-202407-00394,2024-07-30,,1254,1,136.3,136.3,online,,sularaha
7086,INV-202407-00395,2024-07-23,4688,1280,1,128.37,128.37,pood,Tallinn,järelmaks
7087,INV-202407-00396,2024-07-29,3311,1344,2,84.95,169.9,pood,Tallinn,kaart
7088,INV-202407-00397,25/07/2024,3843,1350,1,270.69,270.69,pood,Tallinn,järelmaks
7089,INV-202407-00398,2024-07-27,3996,1020,2,100.4,200.8,online,,sularaha
7090,INV-202407-00399,2024-07-10,4001,1097,1,324.38,324.38,pood,Pärnu,sularaha
7091,INV-202407-00400,2024-07-05,2154,1228,1,160.71,160.71,pood,Tartu,sularaha
7092,INV-202407-00401,2024-07-05,3556,1296,4,301.97,1207.88,pood,Tartu,kaart
7093,INV-202407-00402,2024-07-07,3511,1145,1,338.43,338.43,pood,Tallinn,sularaha
7094,INV-202407-00403,2024-07-20,2619,1168,1,316.04,316.04,pood,Tallinn,kaart
7095,INV-202407-00404,2024-07-28,3605,1077,3,62.56,187.68,online,,sularaha
7096,INV-202407-00405,2024-07-07,2775,1044,1,83.23,83.23,pood,Tallinn,järelmaks
7097,INV-202407-00406,2024-07-13,3804,1246,3,204.87,614.61,pood,Tallinn,kaart
7098,INV-202407-00407,2024-07-12,2555,1149,3,304.14,912.42,pood,Pärnu,kaart
7099,INV-202407-00408,2024-07-20,2388,1240,1,356.57,356.57,online,,järelmaks
7100,INV-202407-00409,2024-07-24,2590,1338,2,282.29,564.58,online,,kaart
7101,INV-202407-00410,2024-07-24,4920,1153,2,79.59,159.18,online,,järelmaks
7102,INV-202407-00411,2024-07-20,4971,1030,3,112.68,338.04,pood,Tartu,sularaha
7103,INV-202407-00412,2024-07-18,2889,1268,1,110.53,110.53,pood,Pärnu,järelmaks
7104,INV-202407-00413,2024-07-19,3783,1291,1,219.83,219.83,pood,Pärnu,sularaha
7105,INV-202407-00414,2024-07-30,2221,1049,3,308.84,926.52,pood,Tartu,sularaha
7106,INV-202407-00415,2024-07-22,4219,1306,1,93.13,93.13,online,,järelmaks
7107,INV-202407-00416,2024-07-27,4366,1078,1,42.64,42.64,pood,Tartu,kaart
7108,INV-202407-00417,2024-07-10,,1279,3,66.21,198.63,online,,kaart
7109,INV-202407-00418,2024-07-19,4023,1082,1,100.93,100.93,pood,Tallinn,kaart
7110,INV-202407-00419,2024-07-06,3688,1294,2,53.01,106.02,pood,Tartu,järelmaks
7111,INV-202407-00420,2024-07-19,,1120,1,206.34,206.34,pood,Tallinn,järelmaks
7112,INV-202407-00421,2024-07-14,2775,1213,1,132.3,132.3,online,,kaart
7113,INV-202407-00422,2024-07-06,2481,1305,1,50.77,50.77,online,,sularaha
7114,INV-202407-00423,2024-07-04,4260,1272,1,183.31,183.31,online,,kaart
7115,INV-202407-00424,2024-07-03,3895,1279,1,66.21,66.21,pood,Tallinn,järelmaks
7116,INV-202407-00425,2024-07-16,,1069,2,512.37,805.24,pood,Tartu,kaart
7117,INV-202407-00426,2024-07-13,3452,1178,1,105.09,105.09,pood,Tallinn,sularaha
7118,INV-202407-00427,2024-07-15,2745,1216,1,273.06,273.06,pood,Tallinn,sularaha
7119,INV-202407-00428,2024-07-20,4883,1149,2,304.14,608.28,pood,Tallinn,järelmaks
7120,INV-202407-00429,2024-07-11,4206,1327,1,110.7,110.7,online,,kaart
7121,INV-202407-00430,2024-07-08,2874,1027,3,346.7,1040.1,pood,Tallinn,järelmaks
7122,INV-202407-00431,2024-07-31,2460,1026,1,166.27,166.27,pood,Tallinn,järelmaks
7123,INV-202407-00432,2024-07-21,4166,1196,2,32.93,65.86,online,,järelmaks
7124,INV-202407-00433,2024-07-10,4871,1161,2,121.98,243.96,pood,Tallinn,järelmaks
7125,INV-202407-00434,14/07/2024,4850,1342,1,208.11,208.11,pood,Tallinn,kaart
7126,INV-202407-00435,2024-07-11,4337,1011,1,53.99,53.99,online,,järelmaks
7127,INV-202407-00436,2024-07-18,3922,1172,4,141.62,566.48,online,,järelmaks
7128,INV-202407-00437,2024-07-22,2775,1135,2,175.25,350.5,online,,järelmaks
7129,INV-202407-00438,2024-07-21,3579,1040,2,96.11,192.22,pood,Tallinn,järelmaks
7130,INV-202407-00439,2024-07-19,4417,1219,1,29.42,29.42,online,,järelmaks
7131,INV-202407-00440,2024-07-06,2475,1157,1,91.22,91.22,pood,Tallinn,kaart
7132,INV-202407-00441,2024-07-04,3907,1262,2,128.66,257.32,pood,Tartu,kaart
7133,INV-202407-00442,2024-07-02,2412,1325,1,50.85,50.85,pood,Pärnu,sularaha
7134,INV-202407-00443,2024-07-04,3438,1323,1,151.08,151.08,online,,kaart
7135,INV-202407-00444,2024-07-28,2885,1261,1,305.72,305.72,pood,Tartu,järelmaks
7136,INV-202407-00445,2024-07-25,4127,1083,5,72.14,360.7,pood,Tartu,sularaha
7137,INV-202407-00446,2024-07-15,3403,1165,3,47.38,142.14,pood,Tallinn,järelmaks
7138,INV-202407-00447,2024-07-18,3177,1104,3,191.48,574.44,pood,Pärnu,kaart
7139,INV-202407-00448,2024-07-21,2104,1166,1,205,205,online,,järelmaks
7140,INV-202407-00449,2024-07-13,2997,1344,1,84.95,84.95,pood,Tallinn,sularaha
7141,INV-202407-00450,2024-07-14,4986,1046,3,358.41,1075.23,online,,järelmaks
7142,INV-202407-00451,2024-07-28,2174,1085,2,247.81,495.62,pood,Tartu,järelmaks
7143,INV-202407-00452,2024-07-01,2867,1028,3,23.45,70.35,pood,Tartu,kaart
7144,INV-202407-00453,2024-07-20,3351,1281,2,292.61,585.22,online,,sularaha
7145,INV-202407-00454,2024-07-23,2266,1228,1,160.71,160.71,online,,sularaha
7146,INV-202407-00455,2024-07-11,3680,1278,2,263.13,526.26,pood,Tallinn,kaart
7147,INV-202407-00456,2024-07-13,2831,1221,2,350.19,700.38,online,,sularaha
7148,INV-202407-00457,2024-07-14,2097,1264,1,221.19,221.19,pood,Tallinn,järelmaks
7149,INV-202407-00458,2024-07-06,4589,1151,2,215.58,431.16,online,,kaart
7150,INV-202407-00459,2024-07-24,3659,1117,1,72.58,72.58,online,,sularaha
7151,INV-202407-00460,2024-07-23,2051,1227,1,120.17,120.17,pood,Tallinn,kaart
7152,INV-202407-00461,2024-07-20,3227,1165,1,47.38,47.38,pood,Tallinn,järelmaks
7153,INV-202407-00462,2024-07-27,2920,1271,1,130.02,130.02,pood,Tallinn,kaart
7154,INV-202407-00463,2024-07-30,4069,1062,1,149.55,149.55,online,,järelmaks
7155,INV-202407-00464,2024-07-15,2359,1199,1,276.97,276.97,pood,Tallinn,järelmaks
7156,INV-202407-00465,2024-07-10,2018,1128,2,274.5,549,pood,Tartu,kaart
7157,INV-202407-00466,2024-07-07,2381,1108,2,371.05,742.1,pood,Tallinn,järelmaks
7158,INV-202407-00467,2024-07-16,4024,1083,2,72.14,144.28,pood,Tallinn,järelmaks
7159,INV-202407-00468,2024-07-16,3212,1028,1,23.45,23.45,pood,Tallinn,kaart
7160,INV-202407-00469,2024-07-08,4024,1078,1,42.64,42.64,online,,sularaha
7161,INV-202407-00470,30/07/2024,3196,1162,1,89.39,89.39,online,,kaart
7162,INV-202407-00471,2024-07-08,2337,1185,3,203.67,611.01,pood,Tallinn,kaart
7163,INV-202407-00472,2024-07-28,4454,1157,2,91.22,182.44,pood,Tartu,kaart
7164,INV-202407-00473,2024-07-22,3598,1223,1,319.98,319.98,online,,sularaha
7165,INV-202407-00474,2024-07-02,4671,1272,1,183.31,183.31,online,,sularaha
7166,INV-202407-00475,2024-07-21,3350,1246,2,204.87,409.74,pood,Tartu,kaart
7167,INV-202407-00476,2024-07-01,4906,1137,3,194.46,583.38,pood,Tartu,kaart
7168,INV-202407-00477,2024-07-24,3179,1085,2,247.81,495.62,online,,sularaha
7169,INV-202407-00478,2024-07-13,3741,1110,3,151.08,453.24,pood,Tallinn,kaart
7170,INV-202407-00479,2024-07-10,,1029,1,184.15,184.15,pood,Tallinn,sularaha
7171,INV-202407-00480,24/07/2024,3648,1056,2,347.16,694.32,pood,Tartu,sularaha
7172,INV-202407-00481,2024-07-05,4712,1142,3,307.27,921.81,pood,Tallinn,sularaha
7173,INV-202407-00482,2024-07-02,3788,1206,1,22.7,22.7,online,,järelmaks
7174,INV-202407-00483,2024-07-18,2997,1332,1,81.85,81.85,pood,Tartu,järelmaks
7175,INV-202407-00484,2024-07-02,2066,1001,1,157.49,157.49,pood,Pärnu,järelmaks
7176,INV-202407-00485,14/07/2024,3218,1301,3,206.52,619.56,pood,Tartu,kaart
7177,INV-202407-00486,2024-07-09,2708,1213,3,132.3,396.9,pood,Tartu,kaart
7178,INV-202407-00487,2024-07-14,4859,1185,2,203.67,407.34,pood,Tartu,sularaha
7179,INV-202407-00488,2024-07-01,3454,1268,1,110.53,110.53,pood,Tallinn,sularaha
7180,INV-202407-00489,2024-07-11,2836,1080,1,51.5,51.5,online,,sularaha
7181,INV-202407-00490,2024-07-07,,1170,1,158.51,158.51,pood,Pärnu,järelmaks
7182,INV-202407-00491,2024-07-02,4983,1104,1,191.48,191.48,pood,Tallinn,sularaha
7183,INV-202407-00492,2024-07-29,4497,1136,1,94.25,94.25,online,,kaart
7184,INV-202407-00493,2024-07-22,3527,1303,1,312.41,312.41,pood,Tartu,järelmaks
7185,INV-202407-00494,2024-07-15,4437,1006,1,319.42,319.42,pood,Tallinn,järelmaks
7186,INV-202407-00495,2024-07-26,4915,1068,2,122.45,244.9,pood,Pärnu,kaart
7187,INV-202407-00496,29/07/2024,2734,1179,1,82.15,82.15,pood,Tartu,järelmaks
7188,INV-202407-00497,2024-07-23,2221,1036,1,137.33,137.33,pood,Tallinn,järelmaks
7189,INV-202407-00498,2024-07-20,4334,1064,1,95.87,95.87,pood,Tallinn,sularaha
7190,INV-202407-00499,2024-07-10,2782,1284,2,99.57,199.14,pood,Tallinn,sularaha
7191,INV-202407-00500,2024-07-12,4328,1171,1,351.62,351.62,online,,järelmaks
7192,INV-202407-00501,2024-07-26,4716,1330,1,167.23,167.23,pood,Tallinn,järelmaks
7193,INV-202407-00502,26/07/2024,,1202,2,22.04,44.08,online,,järelmaks
7194,INV-202407-00503,2024-07-06,4837,1344,2,84.95,169.9,pood,Tallinn,kaart
7195,INV-202407-00504,2024-07-07,3552,1128,1,274.5,274.5,pood,Tallinn,sularaha
7196,INV-202407-00505,2024-07-12,3571,1273,2,274.37,548.74,pood,Tartu,kaart
7197,INV-202407-00506,2024-07-30,3567,1207,1,241.13,241.13,online,,kaart
7198,INV-202407-00507,2024-07-11,2495,1169,2,88.08,176.16,online,,järelmaks
7199,INV-202407-00508,2024-07-24,,1213,1,132.3,132.3,pood,Tallinn,järelmaks
7200,INV-202407-00509,2024-07-21,4767,1009,4,332.55,1330.2,online,,järelmaks
7201,INV-202407-00510,2024-07-25,3609,1032,1,198.42,198.42,pood,Tallinn,kaart
7202,INV-202407-00511,2024-07-06,3399,1152,2,107.67,215.34,online,,järelmaks
7203,INV-202408-00001,2024-08-26,2567,1251,1,257.39,257.39,pood,Tallinn,kaart
7204,INV-202408-00002,2024-08-21,2098,1030,2,112.68,225.36,online,,sularaha
7205,INV-202408-00003,2024-08-29,4273,1186,1,234.99,234.99,online,,kaart
7206,INV-202408-00004,2024-08-15,2863,1089,1,134.58,134.58,pood,Pärnu,kaart
7207,INV-202408-00005,2024-08-21,4171,1069,1,402.62,402.62,online,,kaart
7208,INV-202408-00006,2024-08-30,4592,1282,1,16.62,16.62,pood,Tartu,järelmaks
7209,INV-202408-00007,2024-08-01,3243,1212,1,276.2,276.2,pood,Tallinn,järelmaks
7210,INV-202408-00008,2024-08-03,3682,1314,4,234.91,-939.64,online,,sularaha
7211,INV-202408-00009,2024-08-11,2860,1154,1,190.81,190.81,pood,Tallinn,sularaha
7212,INV-202408-00010,2024-08-12,2257,1118,3,109.42,328.26,pood,Pärnu,järelmaks
7213,INV-202408-00011,2024-08-20,3939,1138,5,130.73,653.65,pood,Tallinn,kaart
7214,INV-202408-00012,2024-08-15,,1304,3,210.36,631.08,pood,Pärnu,järelmaks
7215,INV-202408-00013,2024-08-28,3350,1053,1,113.86,113.86,online,,järelmaks
7216,INV-202408-00014,2024-08-12,3314,1200,1,105.29,105.29,pood,Tartu,sularaha
7217,INV-202408-00015,2024-08-14,2080,1318,2,218.42,436.84,pood,Tartu,sularaha
7218,INV-202408-00016,2024-08-24,4036,1050,2,145.72,291.44,pood,Pärnu,kaart
7219,INV-202408-00017,11/08/2024,4615,1318,1,218.42,218.42,online,,kaart
7220,INV-202408-00018,2024-08-03,4191,1312,3,243.93,731.79,pood,Tallinn,järelmaks
7221,INV-202408-00019,2024-08-19,3461,1105,1,259.23,-259.23,online,,kaart
7222,INV-202408-00020,2024-08-23,,1147,2,143.42,286.84,pood,Tallinn,järelmaks
7223,INV-202408-00021,2024-08-31,2378,1322,1,101.26,101.26,pood,Tartu,järelmaks
7224,INV-202408-00022,2024-08-29,4949,1324,1,224.19,224.19,pood,Tallinn,kaart
7225,INV-202408-00023,2024-08-25,4671,1123,1,219.38,219.38,online,,sularaha
7226,INV-202408-00024,2024-08-01,2991,1261,3,305.72,917.16,pood,Tartu,kaart
7227,INV-202408-00025,2024-08-06,4843,1225,1,116.87,116.87,pood,Tallinn,järelmaks
7228,INV-202408-00026,2024-08-15,,1003,1,52.04,52.04,online,,kaart
7229,INV-202408-00027,2024-08-11,3355,1308,3,67.75,203.25,online,,järelmaks
7230,INV-202408-00028,2024-08-14,4036,1308,1,67.75,67.75,online,,sularaha
7231,INV-202408-00029,2024-08-22,2430,1115,3,53.19,159.57,pood,Tallinn,sularaha
7232,INV-202408-00030,2024-08-16,3722,1177,1,151.44,135.99,pood,Pärnu,sularaha
7233,INV-202408-00031,2024-08-09,3657,1056,1,347.16,-347.16,pood,Tartu,kaart
7234,INV-202408-00032,2024-08-31,,1317,2,62.55,125.1,online,,sularaha
7235,INV-202408-00033,2024-08-25,3489,1044,1,83.23,83.23,pood,Pärnu,järelmaks
7236,INV-202408-00034,2024-08-12,4765,1350,1,270.69,270.69,pood,Tallinn,järelmaks
7237,INV-202408-00035,2024-08-10,3607,1192,1,109.62,109.62,online,,kaart
7238,INV-202408-00036,2024-08-12,3038,1196,1,32.93,32.93,online,,sularaha
7239,INV-202408-00037,2024-08-17,4605,1319,2,290.55,581.1,pood,Tartu,kaart
7240,INV-202408-00038,2024-08-29,2781,1090,2,281.19,562.38,online,,sularaha
7241,INV-202408-00039,2024-08-03,3350,1071,2,237.71,475.42,pood,Tallinn,sularaha
7242,INV-202408-00040,2024-08-29,3237,1014,4,147.58,590.32,pood,Pärnu,sularaha
7243,INV-202408-00041,2024-08-11,2624,1289,1,171.33,-171.33,online,,järelmaks
7244,INV-202408-00042,2024-08-24,4522,1164,1,179.35,179.35,pood,Tallinn,sularaha
7245,INV-202408-00043,2024-08-27,2488,1207,3,241.13,723.39,pood,Pärnu,järelmaks
7246,INV-202408-00044,2024-08-25,3481,1040,3,96.11,288.33,online,,sularaha
7247,INV-202408-00045,2024-08-13,,1349,1,154.71,154.71,online,,kaart
7248,INV-202408-00046,2024-08-28,,1313,2,77.6,155.2,online,,sularaha
7249,INV-202408-00047,2024-08-08,4350,1259,1,229.55,229.55,pood,Pärnu,kaart
7250,INV-202408-00048,2024-08-13,3604,1036,1,137.33,137.33,pood,Pärnu,sularaha
7251,INV-202408-00049,2024-08-13,2477,1111,2,327.07,654.14,pood,Pärnu,järelmaks
7252,INV-202408-00050,2024-08-05,3339,1145,1,338.43,338.43,pood,Tallinn,kaart
7253,INV-202408-00051,2024-08-22,3430,1001,2,157.49,314.98,pood,Tartu,kaart
7254,INV-202408-00052,2024-08-27,3598,1326,4,106.82,427.28,pood,Tallinn,sularaha
7255,INV-202408-00053,2024-08-28,2226,1298,1,163.53,163.53,pood,Tallinn,sularaha
7256,INV-202408-00054,2024-08-17,4481,1066,5,107.26,536.3,pood,Tallinn,kaart
7257,INV-202408-00055,2024-08-21,2935,1009,2,332.55,665.1,online,,kaart
7258,INV-202408-00056,2024-08-26,3944,1119,1,181.68,181.68,pood,Tallinn,sularaha
7259,INV-202408-00057,2024-08-09,3226,1308,2,67.75,135.5,online,,sularaha
7260,INV-202408-00058,2024-08-28,3115,1207,2,241.13,482.26,pood,Tallinn,sularaha
7261,INV-202408-00059,2024-08-12,3851,1050,2,145.72,291.44,pood,Tartu,kaart
7262,INV-202408-00060,2024-08-29,3868,1317,1,62.55,62.55,pood,Tallinn,sularaha
7263,INV-202408-00061,2024-08-03,,1319,1,290.55,290.55,online,,järelmaks
7264,INV-202408-00062,04/08/2024,3216,1133,2,208.72,417.44,online,,järelmaks
7265,INV-202408-00063,2024-08-16,4178,1027,1,346.7,346.7,pood,Tartu,järelmaks
7266,INV-202408-00064,13/08/2024,4586,1044,4,83.23,332.92,pood,Tallinn,sularaha
7267,INV-202408-00065,2024-08-11,4563,1046,1,358.41,358.41,online,,kaart
7268,INV-202408-00066,2024-08-21,3649,1177,1,135.99,135.99,pood,Tallinn,kaart
7269,INV-202408-00067,2024-08-30,4295,1078,1,42.64,42.64,online,,sularaha
7270,INV-202408-00068,2024-08-16,3829,1340,1,229.01,229.01,pood,Tallinn,kaart
7271,INV-202408-00069,2024-08-27,2899,1346,1,258.91,258.91,pood,Pärnu,järelmaks
7272,INV-202408-00070,2024-08-05,2516,1307,2,127.38,254.76,pood,Pärnu,kaart
7273,INV-202408-00071,2024-08-18,2804,1070,3,139.74,419.22,pood,Tallinn,kaart
7274,INV-202408-00072,2024-08-30,4468,1035,1,65.52,65.52,pood,Tallinn,järelmaks
7275,INV-202408-00073,2024-08-01,2228,1118,3,109.42,328.26,pood,Tartu,järelmaks
7276,INV-202408-00074,2024-08-18,4301,1051,1,208.83,208.83,online,,järelmaks
7277,INV-202408-00075,2024-08-16,3773,1011,1,53.99,53.99,online,,sularaha
7278,INV-202408-00076,2024-08-01,3861,1255,5,114.94,574.7,online,,järelmaks
7279,INV-202408-00077,2024-08-21,2247,1250,3,265.2,795.6,pood,Tallinn,kaart
7280,INV-202408-00078,2024-08-17,3365,1141,2,69.39,138.78,pood,Tartu,kaart
7281,INV-202408-00079,2024-08-22,3648,1285,2,123.64,247.28,online,,järelmaks
7282,INV-202408-00080,2024-08-06,2889,1192,2,109.62,219.24,pood,Tallinn,kaart
7283,INV-202408-00081,2024-08-09,4343,1223,1,407.42,319.98,online,,sularaha
7284,INV-202408-00082,2024-08-30,2672,1217,2,34.04,68.08,pood,Tallinn,sularaha
7285,INV-202408-00083,2024-08-29,3833,1076,1,89.29,89.29,pood,Tallinn,sularaha
7286,INV-202408-00084,2024-08-28,3050,1132,3,144.36,433.08,pood,Tartu,kaart
7287,INV-202408-00085,2024-08-24,4665,1030,4,112.68,450.72,pood,Tartu,sularaha
7288,INV-202408-00086,2024-08-09,2389,1202,1,22.04,22.04,pood,Tallinn,sularaha
7289,INV-202408-00087,2024-08-29,3619,1125,1,23.68,23.68,online,,sularaha
7290,INV-202408-00088,2024-08-31,2154,1044,1,83.23,83.23,pood,Tartu,järelmaks
7291,INV-202408-00089,2024-08-25,2202,1058,1,302.86,-302.86,online,,kaart
7292,INV-202408-00090,2024-08-03,4612,1077,1,62.56,62.56,pood,Tallinn,järelmaks
7293,INV-202408-00091,2024-08-22,,1328,3,274.87,824.61,pood,Tartu,kaart
7294,INV-202408-00092,2024-08-25,,1077,3,62.56,187.68,pood,Tartu,sularaha
7295,INV-202408-00093,2024-08-13,3787,1053,3,113.86,341.58,online,,järelmaks
7296,INV-202408-00094,2024-08-15,2404,1194,1,84.54,84.54,pood,Pärnu,kaart
7297,INV-202408-00095,2024-08-07,3066,1198,2,291.72,583.44,pood,Tallinn,kaart
7298,INV-202408-00096,2024-08-27,2984,1085,1,247.81,247.81,online,,kaart
7299,INV-202408-00097,2024-08-28,2761,1248,2,145.5,291,pood,Tartu,järelmaks
7300,INV-202408-00098,2024-08-01,2373,1095,1,140.64,140.64,online,,kaart
7301,INV-202408-00099,2024-08-21,2175,1044,1,83.23,83.23,online,,järelmaks
7302,INV-202408-00100,2024-08-21,2236,1110,1,151.08,151.08,pood,Pärnu,kaart
7303,INV-202408-00101,2024-08-24,2420,1328,3,274.87,824.61,online,,sularaha
